identificadorArchivo,archivoOrigen,arquitectura,particion,indiceChunk,filasValidas,rutaParquetChunk,fechaActualizacion
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,6,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00006.parquet,2026-03-15T16:36:39.459378+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,7,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00007.parquet,2026-03-15T16:36:39.646980+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,8,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00008.parquet,2026-03-15T16:36:39.864500+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,9,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00009.parquet,2026-03-15T16:36:40.008888+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,10,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00010.parquet,2026-03-15T16:36:40.165364+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,11,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00011.parquet,2026-03-15T16:36:40.326575+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,12,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00012.parquet,2026-03-15T16:36:40.488492+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,13,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00013.parquet,2026-03-15T16:36:40.666421+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,14,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00014.parquet,2026-03-15T16:36:40.816510+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,15,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00015.parquet,2026-03-15T16:36:40.971767+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,16,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00016.parquet,2026-03-15T16:36:41.123538+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,17,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00017.parquet,2026-03-15T16:36:41.278102+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,18,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00018.parquet,2026-03-15T16:36:41.430526+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,19,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00019.parquet,2026-03-15T16:36:41.593403+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,20,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00020.parquet,2026-03-15T16:36:41.744481+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,21,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00021.parquet,2026-03-15T16:36:41.896763+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,22,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00022.parquet,2026-03-15T16:36:42.061719+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,23,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00023.parquet,2026-03-15T16:36:42.229093+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,24,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00024.parquet,2026-03-15T16:36:42.397151+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,25,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00025.parquet,2026-03-15T16:36:42.557934+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,26,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00026.parquet,2026-03-15T16:36:42.741506+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,27,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00027.parquet,2026-03-15T16:36:42.903584+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,28,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00028.parquet,2026-03-15T16:36:43.066620+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,29,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00029.parquet,2026-03-15T16:36:43.225782+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,30,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00030.parquet,2026-03-15T16:36:43.374949+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,31,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00031.parquet,2026-03-15T16:36:43.520052+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,32,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00032.parquet,2026-03-15T16:36:43.686247+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,33,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00033.parquet,2026-03-15T16:36:43.860456+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,34,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00034.parquet,2026-03-15T16:36:44.023339+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,35,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00035.parquet,2026-03-15T16:36:44.171330+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,36,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00036.parquet,2026-03-15T16:36:44.328843+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,37,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00037.parquet,2026-03-15T16:36:44.482893+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,38,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00038.parquet,2026-03-15T16:36:44.640864+00:00
7acb51666d5bc830,2023-12-10_2023-12-16_Win32_train.jsonl,Win32,train,39,1500,artefactos/ember2024/parquetSeleccionado/7acb51666d5bc830/chunk_00039.parquet,2026-03-15T16:36:44.800181+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,0,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00000.parquet,2026-03-15T16:36:44.936794+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,1,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00001.parquet,2026-03-15T16:36:45.120862+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,2,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00002.parquet,2026-03-15T16:36:45.357823+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,3,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00003.parquet,2026-03-15T16:36:45.522400+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,4,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00004.parquet,2026-03-15T16:36:45.681376+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,5,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00005.parquet,2026-03-15T16:36:45.831052+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,6,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00006.parquet,2026-03-15T16:36:46.002591+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,7,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00007.parquet,2026-03-15T16:36:46.164518+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,8,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00008.parquet,2026-03-15T16:36:46.323861+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,9,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00009.parquet,2026-03-15T16:36:46.472152+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,10,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00010.parquet,2026-03-15T16:36:46.610484+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,11,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00011.parquet,2026-03-15T16:36:46.771630+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,12,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00012.parquet,2026-03-15T16:36:46.939668+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,13,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00013.parquet,2026-03-15T16:36:47.092399+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,14,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00014.parquet,2026-03-15T16:36:47.256180+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,15,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00015.parquet,2026-03-15T16:36:47.397362+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,16,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00016.parquet,2026-03-15T16:36:47.541767+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,17,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00017.parquet,2026-03-15T16:36:47.715019+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,18,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00018.parquet,2026-03-15T16:36:47.876022+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,19,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00019.parquet,2026-03-15T16:36:48.028915+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,20,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00020.parquet,2026-03-15T16:36:48.181143+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,21,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00021.parquet,2026-03-15T16:36:48.345218+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,22,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00022.parquet,2026-03-15T16:36:48.511273+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,23,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00023.parquet,2026-03-15T16:36:48.675932+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,24,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00024.parquet,2026-03-15T16:36:48.839923+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,25,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00025.parquet,2026-03-15T16:36:48.999089+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,26,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00026.parquet,2026-03-15T16:36:49.155816+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,27,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00027.parquet,2026-03-15T16:36:49.325011+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,28,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00028.parquet,2026-03-15T16:36:49.480064+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,29,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00029.parquet,2026-03-15T16:36:49.646684+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,30,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00030.parquet,2026-03-15T16:36:49.809890+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,31,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00031.parquet,2026-03-15T16:36:49.977663+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,32,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00032.parquet,2026-03-15T16:36:50.134566+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,33,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00033.parquet,2026-03-15T16:36:50.375954+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,34,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00034.parquet,2026-03-15T16:36:50.533854+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,35,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00035.parquet,2026-03-15T16:36:50.705838+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,36,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00036.parquet,2026-03-15T16:36:50.856442+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,37,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00037.parquet,2026-03-15T16:36:51.013407+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,38,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00038.parquet,2026-03-15T16:36:51.196051+00:00
defaa75521b5d5fc,2023-12-17_2023-12-23_Win32_train.jsonl,Win32,train,39,1500,artefactos/ember2024/parquetSeleccionado/defaa75521b5d5fc/chunk_00039.parquet,2026-03-15T16:36:51.365969+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,0,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00000.parquet,2026-03-15T16:36:51.535126+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,1,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00001.parquet,2026-03-15T16:36:51.688575+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,2,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00002.parquet,2026-03-15T16:36:51.840719+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,3,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00003.parquet,2026-03-15T16:36:52.001841+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,4,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00004.parquet,2026-03-15T16:36:52.155507+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,5,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00005.parquet,2026-03-15T16:36:52.314436+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,6,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00006.parquet,2026-03-15T16:36:52.466978+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,7,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00007.parquet,2026-03-15T16:36:52.635136+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,8,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00008.parquet,2026-03-15T16:36:52.796874+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,9,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00009.parquet,2026-03-15T16:36:52.954433+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,10,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00010.parquet,2026-03-15T16:36:53.112648+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,11,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00011.parquet,2026-03-15T16:36:53.274640+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,12,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00012.parquet,2026-03-15T16:36:53.433869+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,13,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00013.parquet,2026-03-15T16:36:53.598017+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,14,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00014.parquet,2026-03-15T16:36:53.761922+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,15,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00015.parquet,2026-03-15T16:36:53.915585+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,16,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00016.parquet,2026-03-15T16:36:54.081395+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,17,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00017.parquet,2026-03-15T16:36:54.241800+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,18,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00018.parquet,2026-03-15T16:36:54.415221+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,19,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00019.parquet,2026-03-15T16:36:54.579080+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,20,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00020.parquet,2026-03-15T16:36:54.746949+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,21,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00021.parquet,2026-03-15T16:36:54.905684+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,22,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00022.parquet,2026-03-15T16:36:55.070912+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,23,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00023.parquet,2026-03-15T16:36:55.238904+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,24,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00024.parquet,2026-03-15T16:36:55.403067+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,25,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00025.parquet,2026-03-15T16:36:55.566852+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,26,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00026.parquet,2026-03-15T16:36:55.734540+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,27,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00027.parquet,2026-03-15T16:36:55.894730+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,28,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00028.parquet,2026-03-15T16:36:56.054715+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,29,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00029.parquet,2026-03-15T16:36:56.210174+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,30,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00030.parquet,2026-03-15T16:36:56.373196+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,31,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00031.parquet,2026-03-15T16:36:56.516812+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,32,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00032.parquet,2026-03-15T16:36:56.661027+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,33,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00033.parquet,2026-03-15T16:36:56.830624+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,34,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00034.parquet,2026-03-15T16:36:56.993775+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,35,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00035.parquet,2026-03-15T16:36:57.144452+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,36,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00036.parquet,2026-03-15T16:36:57.311560+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,37,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00037.parquet,2026-03-15T16:36:57.486105+00:00
7031be0d227eefb8,2023-12-24_2023-12-30_Win32_train.jsonl,Win32,train,38,1500,artefactos/ember2024/parquetSeleccionado/7031be0d227eefb8/chunk_00038.parquet,2026-03-15T16:36:57.639004+00:00
